id	idProject	testCase	EagerTest	MysteryGuest	ResourceOptimism	TestRedundancy
16796	21_dubbo	org.apache.dubbo.remoting.exchange.support.defaultfuturetest.timeoutnotsend	1	0	0	0
16627	21_dubbo	org.apache.dubbo.remoting.exchange.support.header.headerexchangechanneltest.closetest	0	0	0	0
16630	21_dubbo	org.apache.dubbo.remoting.exchange.support.header.headerexchangechanneltest.getlocaladdresstest	0	0	0	0
16613	21_dubbo	org.apache.dubbo.remoting.exchange.support.header.headerexchangechanneltest.getoraddchanneltest01	0	0	0	0
16616	21_dubbo	org.apache.dubbo.remoting.exchange.support.header.headerexchangechanneltest.getoraddchanneltest02	0	0	0	0
16631	21_dubbo	org.apache.dubbo.remoting.exchange.support.header.headerexchangechanneltest.getremoteaddresstest	0	0	0	0
16624	21_dubbo	org.apache.dubbo.remoting.exchange.support.header.headerexchangechanneltest.requesttest03	0	0	0	0
16621	21_dubbo	org.apache.dubbo.remoting.exchange.support.header.headerexchangechanneltest.sendtest04	0	0	0	0
16629	21_dubbo	org.apache.dubbo.remoting.exchange.support.header.headerexchangechanneltest.startclosetest	0	0	0	0
16641	21_dubbo	org.apache.dubbo.remoting.exchange.support.header.headerexchangechanneltest.tostringtest	0	0	0	0
16608	21_dubbo	org.apache.dubbo.remoting.exchange.support.header.heartbeathandlertest.testheartbeat	0	1	1	0
16645	21_dubbo	org.apache.dubbo.remoting.exchange.support.header.heartbeattasktest.testheartbeat	0	0	0	0
16781	21_dubbo	org.apache.dubbo.remoting.handler.headerexchangehandlertest.test_received_request_event_readonly	0	0	0	0
16779	21_dubbo	org.apache.dubbo.remoting.handler.headerexchangehandlertest.test_received_request_twoway_error_reqeustbroken	0	0	0	0
16651	21_dubbo	org.apache.dubbo.remoting.http.tomcat.tomcathttpbindertest.shouldablehandlerequestfortomcatbinder	0	0	0	0
16605	21_dubbo	org.apache.dubbo.remoting.transport.netty.nettyclienttest.testserverclose	0	1	1	0
16647	21_dubbo	org.apache.dubbo.remoting.transport.netty4.nettytransportertest.shouldabletobindnetty4	0	0	0	0
16597	21_dubbo	org.apache.dubbo.remoting.zookeeper.curator.curatorzookeeperclienttest.testremovechildrenlistener	0	0	0	0
16586	21_dubbo	org.apache.dubbo.remoting.zookeeper.zkclient.zkclientwrappertest.testconnectedstatus	0	0	0	0
16582	21_dubbo	org.apache.dubbo.remoting.zookeeper.zkclient.zkclientzookeeperclienttest.testgetchildren	1	1	1	0
17984	21_dubbo	org.apache.dubbo.rpc.cluster.configurator.absent.absentconfiguratortest.testoverrideapplication	0	1	1	0
17986	21_dubbo	org.apache.dubbo.rpc.cluster.configurator.override.overrideconfiguratortest.testoverride_application	0	1	1	0
17987	21_dubbo	org.apache.dubbo.rpc.cluster.configurator.override.overrideconfiguratortest.testoverride_host	0	1	1	0
17888	21_dubbo	org.apache.dubbo.rpc.cluster.router.condition.conditionroutertest.testroute_noforce	0	1	1	0
17866	21_dubbo	org.apache.dubbo.rpc.cluster.router.script.scriptroutertest.testroutereturnall	0	0	0	0
17870	21_dubbo	org.apache.dubbo.rpc.cluster.router.tag.tagroutertest.testroute_matchtag	0	1	1	0
17873	21_dubbo	org.apache.dubbo.rpc.cluster.router.tag.tagroutertest.testroute_requestwithouttag_shouldnotdowngrade	0	1	1	0
17872	21_dubbo	org.apache.dubbo.rpc.cluster.router.tag.tagroutertest.testroute_requestwithtag_shoulddowngrade	0	1	1	0
17933	21_dubbo	org.apache.dubbo.rpc.cluster.support.abstractclusterinvokertest.testbindingattachment	0	0	0	0
17942	21_dubbo	org.apache.dubbo.rpc.cluster.support.abstractclusterinvokertest.testselect_multiinvokers	0	0	0	0
17941	21_dubbo	org.apache.dubbo.rpc.cluster.support.abstractclusterinvokertest.testselectagainandcheckavailable	1	0	0	0
17943	21_dubbo	org.apache.dubbo.rpc.cluster.support.abstractclusterinvokertest.testselectbalance	1	0	0	0
17925	21_dubbo	org.apache.dubbo.rpc.cluster.support.failbackclusterinvokertest.testinvokeexceptoin	0	0	0	0
17907	21_dubbo	org.apache.dubbo.rpc.cluster.support.failoverclusterinvokertest.testnoinvoke	0	0	0	0
17899	21_dubbo	org.apache.dubbo.rpc.cluster.support.failsafeclusterinvokertest.testinvokeexceptoin	0	0	0	0
17900	21_dubbo	org.apache.dubbo.rpc.cluster.support.failsafeclusterinvokertest.testinvokenoexceptoin	0	0	0	0
17911	21_dubbo	org.apache.dubbo.rpc.cluster.support.forkingclusterinvokertest.resetinvokertoexception	0	0	0	0
17914	21_dubbo	org.apache.dubbo.rpc.cluster.support.forkingclusterinvokertest.testclearrpccontext	0	0	0	0
17921	21_dubbo	org.apache.dubbo.rpc.cluster.support.mergeableclusterinvokertest.testaddmenu	0	0	0	0
17970	21_dubbo	org.apache.dubbo.rpc.cluster.support.wrapper.mockclusterinvokertest.testmockinvokerfromoverride_invoke_check_boolean	0	1	1	0
17969	21_dubbo	org.apache.dubbo.rpc.cluster.support.wrapper.mockclusterinvokertest.testmockinvokerfromoverride_invoke_check_boolean	0	1	1	0
17968	21_dubbo	org.apache.dubbo.rpc.cluster.support.wrapper.mockclusterinvokertest.testmockinvokerfromoverride_invoke_check_int	0	1	1	0
17964	21_dubbo	org.apache.dubbo.rpc.cluster.support.wrapper.mockclusterinvokertest.testmockinvokerfromoverride_invoke_checkcompatible_implmock	0	1	1	0
17960	21_dubbo	org.apache.dubbo.rpc.cluster.support.wrapper.mockclusterinvokertest.testmockinvokerfromoverride_invoke_fock_withfaildefault	0	1	1	0
17976	21_dubbo	org.apache.dubbo.rpc.cluster.support.wrapper.mockclusterinvokertest.testmockinvokerfromoverride_invoke_force_throw	0	1	1	0
17522	21_dubbo	org.apache.dubbo.rpc.filter.activelimitfiltertest.testinvokegreateractives	1	1	1	0
17535	21_dubbo	org.apache.dubbo.rpc.filter.classloaderfiltertest.testinvoke	0	1	1	0
17516	21_dubbo	org.apache.dubbo.rpc.filter.echofiltertest.testecho	0	1	1	0
17550	21_dubbo	org.apache.dubbo.rpc.filter.exceptionfiltertest.testconverttoruntimeexception	0	0	0	0
17547	21_dubbo	org.apache.dubbo.rpc.filter.exceptionfiltertest.testrpcexception	0	1	1	0
17540	21_dubbo	org.apache.dubbo.rpc.filter.executelimitfiltertest.testexecutelimitinvoke	0	1	1	0
17542	21_dubbo	org.apache.dubbo.rpc.filter.executelimitfiltertest.testmorethanexecutelimitinvoke	1	1	1	0
17539	21_dubbo	org.apache.dubbo.rpc.filter.executelimitfiltertest.testnoexecutelimitinvoke	0	1	1	0
17533	21_dubbo	org.apache.dubbo.rpc.filter.timeoutfiltertest.testinvokewithouttimeout	0	1	1	0
17555	21_dubbo	org.apache.dubbo.rpc.filter.tps.statitemtest.testisallowable	0	0	0	0
17545	21_dubbo	org.apache.dubbo.rpc.filter.tpslimitfiltertest.testfail	1	1	1	0
17561	21_dubbo	org.apache.dubbo.rpc.protocol.dubbo.dubboprotocoltest.testdubboprotocolwithmina	1	1	1	0
17573	21_dubbo	org.apache.dubbo.rpc.protocol.dubbo.referencecountexchangeclienttest.test_multi_destory	0	0	0	0
17572	21_dubbo	org.apache.dubbo.rpc.protocol.dubbo.referencecountexchangeclienttest.test_not_share_connect	0	0	0	0
17612	21_dubbo	org.apache.dubbo.rpc.protocol.dubbo.support.enumbak.testexportservice	0	1	1	0
17592	21_dubbo	org.apache.dubbo.rpc.protocol.dubbo.telnet.changetelnethandlertest.testchangecancel	0	0	0	0
17589	21_dubbo	org.apache.dubbo.rpc.protocol.dubbo.telnet.changetelnethandlertest.testchangepath	0	0	0	0
17580	21_dubbo	org.apache.dubbo.rpc.protocol.dubbo.telnet.currenttelnethandlertest.testservice	0	0	0	0
17603	21_dubbo	org.apache.dubbo.rpc.protocol.dubbo.telnet.listtelnethandlertest.testinvaildmessage	0	0	0	0
17608	21_dubbo	org.apache.dubbo.rpc.protocol.dubbo.telnet.porttelnethandlertest.testlistallport	0	0	0	0
17607	21_dubbo	org.apache.dubbo.rpc.protocol.dubbo.telnet.porttelnethandlertest.testlistdetail	0	0	0	0
17667	21_dubbo	org.apache.dubbo.rpc.protocol.hessian.hessianprotocoltest.testgenericinvokewithbean	0	1	1	0
17665	21_dubbo	org.apache.dubbo.rpc.protocol.hessian.hessianprotocoltest.testgenericinvokewithnativejava	0	1	1	0
17663	21_dubbo	org.apache.dubbo.rpc.protocol.hessian.hessianprotocoltest.testhessianprotocol	0	1	1	0
17668	21_dubbo	org.apache.dubbo.rpc.protocol.hessian.hessianprotocoltest.testoverload	0	1	1	0
17660	21_dubbo	org.apache.dubbo.rpc.protocol.http.httpprotocoltest.testcustomexception	0	1	1	0
17637	21_dubbo	org.apache.dubbo.rpc.protocol.injvm.injvmprotocoltest.testisinjvmrefer	0	1	1	0
17639	21_dubbo	org.apache.dubbo.rpc.protocol.injvm.protocoltest.test_destroywontcloseallprotocol	0	0	0	0
17648	21_dubbo	org.apache.dubbo.rpc.protocol.redis.redisprotocoltest.testauthredis	0	0	0	0
17649	21_dubbo	org.apache.dubbo.rpc.protocol.redis.redisprotocoltest.testwrongauthredis	0	0	0	0
17646	21_dubbo	org.apache.dubbo.rpc.protocol.redis.redisprotocoltest.testwrongredis	0	0	0	0
17625	21_dubbo	org.apache.dubbo.rpc.protocol.rest.restprotocoltest.testfilter	0	0	0	0
17624	21_dubbo	org.apache.dubbo.rpc.protocol.rest.restprotocoltest.testinvoke	0	0	0	0
17621	21_dubbo	org.apache.dubbo.rpc.protocol.rest.restprotocoltest.testnettyserver	0	0	0	0
17627	21_dubbo	org.apache.dubbo.rpc.protocol.rest.restprotocoltest.testregfail	0	0	0	0
17626	21_dubbo	org.apache.dubbo.rpc.protocol.rest.restprotocoltest.testrpccontextfilter	0	0	0	0
17622	21_dubbo	org.apache.dubbo.rpc.protocol.rest.restprotocoltest.testservletwithoutwebconfig	0	0	0	0
17630	21_dubbo	org.apache.dubbo.rpc.protocol.rest.rpcexceptionmappertest.testconstraintviolationexception	0	0	0	0
17631	21_dubbo	org.apache.dubbo.rpc.protocol.rest.rpcexceptionmappertest.testnormalexception	0	0	0	0
17491	21_dubbo	org.apache.dubbo.rpc.protocol.thrift.thriftcodectest.testdecodeexceptionresponse	0	1	1	0
17493	21_dubbo	org.apache.dubbo.rpc.protocol.thrift.thriftcodectest.testencodeexceptionresponse	0	1	1	0
17498	21_dubbo	org.apache.dubbo.rpc.protocol.thrift.thriftutilstest.testgeneratemethodargsclassnamethrift	0	0	0	0
17499	21_dubbo	org.apache.dubbo.rpc.protocol.thrift.thriftutilstest.testgeneratemethodresultclassnamethrift	0	0	0	0
17661	21_dubbo	org.apache.dubbo.rpc.protocol.webservice.webserviceprotocoltest.testdemoprotocol	0	1	1	0
17634	21_dubbo	org.apache.dubbo.rpc.protol.rest.restprotocoltest.testrestprotocolwithcontextpath	0	1	1	0
17508	21_dubbo	org.apache.dubbo.rpc.rpccontexttest.testobject	0	0	0	0
17503	21_dubbo	org.apache.dubbo.rpc.staticcontexttest.testgetkey	0	0	0	0
17512	21_dubbo	org.apache.dubbo.rpc.support.rpcutilstest.testattachinvocationidifasync_nullattachments	0	1	1	0
17782	21_dubbo	org.apache.dubbo.validation.filter.validationfiltertest.testitwithexistclass	0	0	0	0
8596	27.0_querydsl	com.querydsl.mongodb.mongodbserializertest.notin	0	0	0	0
8962	27.0_querydsl	com.querydsl.spatial.geometrypathtest.convert	0	0	0	0
9525	27.0_querydsl	com.querydsl.sql.spatial.jgeometryconvertertest.roundtrip	1	0	0	0
9534	27.0_querydsl	com.querydsl.sql.spatial.sqlservergeometrywritertest.roundtrip	1	0	0	0
8236	27.0_querydsl	com.querydsl.sql.types.abstractjsr310datetimetypetest.set_iot	0	0	0	0
8242	27.0_querydsl	com.querydsl.sql.types.jsr310instanttypetest.set	0	0	0	0
8221	27.0_querydsl	com.querydsl.sql.types.jsr310localdatetimetypetest.set	0	0	0	0
8246	27.0_querydsl	com.querydsl.sql.types.jsr310localdatetypetest.set	0	0	0	0
8252	27.0_querydsl	com.querydsl.sql.types.jsr310offsetdatetimetypetest.get	0	0	0	0
8251	27.0_querydsl	com.querydsl.sql.types.jsr310offsetdatetimetypetest.jodaset	0	0	0	0
8250	27.0_querydsl	com.querydsl.sql.types.jsr310offsetdatetimetypetest.set	0	0	0	0
8219	27.0_querydsl	com.querydsl.sql.types.jsr310offsettimetypetest.get	0	0	0	0
48050	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.auth.defaultscoperegistrationimpltest.testdeletescopewhileauthorizationserverthrowsinternalerror	0	0	0	0
48041	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.auth.defaultscoperegistrationimpltest.testregisterscope	0	0	0	0
48043	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.auth.defaultscoperegistrationimpltest.testretrievescope	0	0	0	0
48047	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.auth.defaultscoperegistrationimpltest.testupdatescope	0	0	0	0
48053	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.auth.dto.scimgrouptest.schemasgetterandsettertest	0	0	0	0
48052	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.auth.dto.scimgrouptest.scimgroupmemberstest	0	0	0	0
48036	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.auth.oauth2servicestubsfactorytest.testgetoauth2servicestubs	0	0	0	0
48040	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.auth.oauth2servicestubstest.testgetuserinfoservicestub	0	0	0	0
48157	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.analyticsdaoimplit.testgetapicount	0	0	0	0
48156	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.analyticsdaoimplit.testgetapplicationcount	0	0	0	0
48161	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.analyticsdaoimplit.testgetsubscriptionlist	0	0	0	0
48098	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testaddgetallendpointsanduuids	0	1	1	0
48099	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testaddgetapiwithlabels	1	1	1	0
48121	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testaddgetdeletecompositeapi	1	1	1	0
48084	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testattributesearchapis	1	1	1	0
48086	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testdeleteapi	0	1	1	0
48116	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testgetapibystatus	1	1	1	0
48081	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testgetdocumentinfo	0	1	1	0
48094	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testgetendpointbyname	0	1	1	0
48077	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testgetgatewayconfig	0	1	1	0
48076	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testgetswaggerdefinition	0	1	1	0
48074	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testisapinameexists	1	1	1	0
48087	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testupdateapi	0	1	1	0
48117	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testupdateapiwithblankwsdluri	0	1	1	0
48122	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testupdategetdedicatedgateway	0	1	1	0
48124	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testupdategetdedicatedgatewaywhenlabelsareempty	0	1	1	0
48114	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testupdaterating	0	1	1	0
48200	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.applicationdaoimplit.testaddandgetapplicationkeys	1	1	1	0
48192	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.applicationdaoimplit.testaddapplicationwithpermissions	0	1	1	0
48196	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.applicationdaoimplit.testgetallapplicationsforvalidation	1	1	1	0
48148	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.labeldaoimplit.testgetlabelbyid	0	1	1	0
48140	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.policydaoimplit.testaddgetupdatedeletecustompolicy	0	1	1	0
48141	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.policydaoimplit.testgetallpolicies	0	1	1	0
48133	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.policydaoimplit.testgetapipolicies	0	1	1	0
48137	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.policydaoimplit.testgetapipolicywithbandwidthlimit	0	1	1	0
48144	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.policydaoimplit.testgetpolicybylevelanduuuid	0	1	1	0
48176	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.subscriptiondaoimplit.testdeletesubscriptionbyapiid	0	1	1	0
48169	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.subscriptiondaoimplit.testgetsubscriptionforapplicationandkeytype	0	1	1	0
48166	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.subscriptiondaoimplit.testgetsubscriptionforvalidationbyapicontextandversion	0	1	1	0
48164	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.subscriptiondaoimplit.testgetsubscriptionsforvalidation	0	1	1	0
48155	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.tagdaoimplit.testgettags	0	1	1	0
48126	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.usermappingdaoimplit.testusernamemapping	0	1	1	0
48204	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.workflowdaoit.testaddworkflowentrywithoutattributes	0	1	1	0
48212	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.workflowdaoit.testgetworkflowslist	1	0	0	0
48205	38.0_carbon-apimgt	org.wso2.carbon.apimgt.core.dao.impl.workflowdaoit.testupdateworkflowstatus	0	0	0	0
48028	38.0_carbon-apimgt	org.wso2.carbon.apimgt.plugin.generatearchivestest.testgeneratearchivesfromvalidbalfile	0	1	1	0
48216	38.0_carbon-apimgt	org.wso2.carbon.apimgt.rest.api.admin.impl.labelsapiserviceimpltest.testlabelsgetwithlabelid	0	0	0	0
48260	38.0_carbon-apimgt	org.wso2.carbon.apimgt.rest.api.admin.mappings.workflowmappingutiltest.testtoworkflowlistdto	1	0	0	0
48243	38.0_carbon-apimgt	org.wso2.carbon.apimgt.rest.api.admin.throttling.impl.blacklistapiserviceimpltest.blacklistconditioniddeletetest	0	0	0	0
48245	38.0_carbon-apimgt	org.wso2.carbon.apimgt.rest.api.admin.throttling.impl.blacklistapiserviceimpltest.blacklistgettest	0	0	0	0
48251	38.0_carbon-apimgt	org.wso2.carbon.apimgt.rest.api.admin.throttling.mappings.applicationthrottlepolicymappingutiltest.fromapplicationthrottlepolicydtotomodeltest	0	0	0	0
30031	4.0_hdoop	org.apache.hadoop.conf.testconfigredactor.testredactnocoredefault	0	0	0	0
30132	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testboolean	0	0	0	0
30116	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testclear	0	0	0	0
30064	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testcompactformat	0	1	1	0
30142	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testconcurrentaccesses	0	1	1	0
30096	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testdoublevalues	0	1	1	0
30120	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testdumpproperty	1	1	1	0
30085	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testentityreference	0	1	1	0
30103	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testenumfromxml	0	1	1	0
30058	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testfinalwarningsmultiple	0	0	0	0
30059	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testfinalwarningsmultipleoverride	0	0	0	0
30140	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testgetclassbynameornull	0	1	1	0
30146	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testgettingpropertieswithprefix	1	0	0	0
30100	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testgettrimmedstringcollection	0	0	0	0
30091	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testhexvalues	0	1	1	0
30093	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testhumanreadablevalues	0	1	1	0
30087	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testincludeswithfallback	0	1	1	0
30055	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testinputstreamresource	0	0	0	0
30089	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testintegerranges	0	0	0	0
30092	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testintegervalues	0	1	1	0
30075	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testoverlay	0	1	1	0
30150	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testresourcerace	0	0	0	0
30104	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testtimeduration	1	0	0	0
30061	4.0_hdoop	org.apache.hadoop.conf.testconfiguration.testvariablesubstitution	1	1	1	0
30038	4.0_hdoop	org.apache.hadoop.conf.testconfservlet.testgetproperty	1	0	0	0
30040	4.0_hdoop	org.apache.hadoop.conf.testconfservlet.testwritexml	1	0	0	0
